# Copyright © 2012, Stanford University. All rights reserved.
#
# Authors:
#    Jonathan R Karr, jkarr@stanford.edu
#    Jayodita C Sanghvi, jayodita@stanford.edu
#    Derek N Macklin, macklin@stanford.edu
#    Jared M Jacobs, jmjacobs@stanford.edu
#    Markus W Covert, mcovert@stanford.edu
#
# Affiliation:
#    Covert Lab
#    Department of Bioengineering
#    Stanford University
#    http://covertlab.stanford.edu
#
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html.
#
# Species: Mycoplasma genitalium G37
# Database: MGEN243273cyc
# Version: 16.0
# File Name: compound-links.dat
# Date and time generated: March 29, 2012, 18:01:32
#
INS		OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2O	inosine	(2R,3R,4S,5R)-2-(6-hydroxy-9H-purin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol	inosine
ITP		OC1C(COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)OC(C1O)N1C=NC2=C1NC=NC2=O	ITP	({[3,4-dihydroxy-5-(6-oxo-6,9-dihydro-3H-purin-9-yl)oxolan-2-yl]methyl phosphonato}oxy)(phosphonatooxy)phosphinate	({[3,4-dihydroxy-5-(6-oxo-3H-purin-9-yl)oxolan-2-yl]methyl phosphonato}oxy)(phosphonatooxy)phosphinate
K		[K+]	potassium ion	potassium	[KH]
k2C		NC(CCCCN=C1N=C(N)C=CN1C1OC(CO)C(O)C1O)C(O)=O	lysidine	2-amino-6-({4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2-dihydropyrimidin-2-ylidene}amino)hexanoic acid	2-amino-6-({4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-ylidene}amino)hexanoic acid
k2CMP		NC(CCCCNC1=NC(=N)C=CN1C1OC(COP([O-])([O-])=O)C(O)C1O)C(O)=O	lysidine monophosphate	(5-{2-[(5-amino-5-carboxypentyl)amino]-4-imino-1,4-dihydropyrimidin-1-yl}-3,4-dihydroxyoxolan-2-yl)methyl phosphate	(5-{2-[(5-amino-5-carboxypentyl)amino]-4-iminopyrimidin-1-yl}-3,4-dihydroxyoxolan-2-yl)methyl phosphate
LAC		CC(O)C([O-])=O	D-lactate	2-hydroxypropanoate	lactate
LEU		C(=O)(O)C(N)CC(C)C	L-Leucine	2-amino-4-methylpentanoic acid	leucine
LeuLeu		CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N	L-leucyl-L-leucine	2-(2-amino-4-methylpentanamido)-4-methylpentanoic acid	leu-leu
lincomycin		[H][C@@]1(O[C@]([H])([C@H](NC(=O)C2C[C@@H](CCC)CN2C)[C@@H](C)O)[C@H](O)[C@H](O)[C@H]1O)SC	lincomycin
LIPOATE		C1(CC(SS1)CCCCC(=O)[O-])	lipoate	5-(1,2-dithiolan-3-yl)pentanoate	lipoate
LIPOYLAMP		C(C3(C(C(C(N2(C1(=C(C(=NC=N1)N)N=C2)))O3)O)O))OP(OC(CCCCC4(SSCC4))=O)([O-])=O	lipoyl-AMP	[5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl {[5-(1,2-dithiolan-3-yl)pentanoyl]oxy}phosphonate	[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl {[5-(1,2-dithiolan-3-yl)pentanoyl]oxy}phosphonate
LIPOYLLYS		NC(CCCCNC(=O)CCCCC1CCSS1)C(O)=O	N(6)-(lipoyl)lysine	2-amino-6-[5-(1,2-dithiolan-3-yl)pentanamido]hexanoic acid	2-amino-6-[5-(1,2-dithiolan-3-yl)pentanamido]hexanoic acid
lomefloxacin		CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O	Lomefloxacin	1-ethyl-6,8-difluoro-7-(3-methylpiperazin-1-yl)-4-oxo-1,4-dihydroquinoline-3-carboxylic acid	lomefloxacin
LYS		NC(CCCC[NH3+])C(O)=O	L-Lysine	5-amino-5-carboxypentan-1-aminium	5-amino-5-carboxypentan-1-aminium
LysLys		NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(O)=O	L-lysyl-L-lysine	5-(2-amino-6-azaniumylhexanamido)-5-carboxypentan-1-aminium	5-(6-aminio-2-aminohexanamido)-5-carboxypentan-1-aminium
m1AD		C[N+]1=C(N)C2=C(NC=N2)N=C1	1-methyladenine	6-amino-1-methyl-9H-purin-1-ium	6-amino-1-methyl-9H-purin-1-ium
m1dA		C[N+]1=C(N)C2=C(N=C1)N(C=N2)C1CC(O)C(CO)O1	1-methyl-2'-deoxyadenosine	6-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1-methyl-9H-purin-1-ium	6-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1-methylpurin-1-ium
m1dAMP		C[N+]1=C(N)C2=C(N=C1)N(C=N2)C1CC(O)C(COP([O-])([O-])=O)O1	1-methyl-2'-deoxyadenosine monophosphate	6-amino-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-1-methyl-9H-purin-1-ium	6-amino-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-1-methylpurin-1-ium
m1dG		CN1C(=O)C2=C(N=C1N)N(C=N2)C1CC(O)C(CO)O1	1-methyl-2'-deoxyguanosine	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1-methyl-6,9-dihydro-1H-purin-6-one	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1-methylpurin-6-one
m1dGMP		CN1C(=O)C2=C(N=C1N)N(C=N2)C1CC(O)C(COP([O-])([O-])=O)O1	1-methyl-2'-deoxyguanosine monophosphate	[5-(2-amino-1-methyl-6-oxo-6,9-dihydro-1H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-1-methyl-6-oxopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
m1G		C3(OC(CO)C(O)C(O)3)N2C=NC1=C2N=C(N)N(C)C1=O	1-methylguanosine	2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1-methyl-6,9-dihydro-1H-purin-6-one	2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1-methylpurin-6-one
m1GMP		CN1C(N)=NC2=C(N=CN2C2OC(COP([O-])([O-])=O)C(O)C2O)C1=O	1-methylguanosine monophosphate	[5-(2-amino-1-methyl-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-1-methyl-6-oxopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate
m1GN		CN1C(=O)C2=C(NC=N2)N=C1N	1-methylguanine	2-amino-1-methyl-6,9-dihydro-1H-purin-6-one	2-amino-1-methyl-9H-purin-6-one
m2G		C3(OC(CO)C(O)C(O)3)N2C=NC1=C2N=C(N(C))NC1=O	N(2)-methylguanosine	9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(methylamino)-6,9-dihydro-1H-purin-6-one	9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(methylamino)-1H-purin-6-one
m2GMP		CNC1=NC2=C(N=CN2C2OC(COP([O-])([O-])=O)C(O)C2O)C(=O)N1	N(2)-methylguanosine monophosphate	{3,4-dihydroxy-5-[2-(methylamino)-6-oxo-6,9-dihydro-1H-purin-9-yl]oxolan-2-yl}methyl phosphate	{3,4-dihydroxy-5-[2-(methylamino)-6-oxo-1H-purin-9-yl]oxolan-2-yl}methyl phosphate
m3AD		CN1C=NC(=N)C2=C1NC=N2	3-methyladenine	3-methyl-6,9-dihydro-3H-purin-6-imine	3-methyl-9H-purin-6-imine
m3CSN		CNC1=NC(=O)NC=C1	3-methylcytosine	4-(methylamino)-1,2-dihydropyrimidin-2-one	4-(methylamino)-1H-pyrimidin-2-one
m3dA		CN1C=NC(=N)C2=C1N(C=N2)C3CC(C(O3)CO)O	3-methyl-2'-deoxyadenosine	2-(hydroxymethyl)-5-(6-imino-3-methyl-6,9-dihydro-3H-purin-9-yl)oxolan-3-ol	2-(hydroxymethyl)-5-(6-imino-3-methylpurin-9-yl)oxolan-3-ol
m3dAMP		CN1C=NC(=N)C2=C1N(C=N2)C1CC(O)C(COP([O-])([O-])=O)O1	3-methyl-2'-deoxyadenosine monophosphate	[3-hydroxy-5-(6-imino-3-methyl-6,9-dihydro-3H-purin-9-yl)oxolan-2-yl]methyl phosphate	[3-hydroxy-5-(6-imino-3-methylpurin-9-yl)oxolan-2-yl]methyl phosphate
m3dC		CNC1=NC(=O)N(C=C1)C2CC(C(O2)CO)O	3-methyl-2'-deoxycytidine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-(methylamino)-1,2-dihydropyrimidin-2-one	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-(methylamino)pyrimidin-2-one
m3dCMP		CNC1=NC(=O)N(C=C1)C1CC(O)C(COP([O-])([O-])=O)O1	3-methyl-2'-deoxycytidine monophosphate	{3-hydroxy-5-[4-(methylamino)-2-oxo-1,2-dihydropyrimidin-1-yl]oxolan-2-yl}methyl phosphate	{3-hydroxy-5-[4-(methylamino)-2-oxopyrimidin-1-yl]oxolan-2-yl}methyl phosphate
m3dG		CN1C2=C(N=CN2C2CC(O)C(CO)O2)C(=O)N=C1N	3-methyl-2'-deoxyguanosine	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3-methyl-6,9-dihydro-3H-purin-6-one	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3-methylpurin-6-one
m3dGMP		CN1C2=C(N=CN2C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)N=C1N	3-methyl-2'-deoxyguanosine monophosphate	[5-(2-amino-3-methyl-6-oxo-6,9-dihydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-3-methyl-6-oxopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
m3dT		CC1=CN(C(=O)N(C1=O)C)C2CC(C(O2)CO)O	3'-methyl-2'-deoxythymidine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethyl-1,2,3,4-tetrahydropyrimidine-2,4-dione	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione
m3dTMP		CN1C(=O)N(C=C(C)C1=O)C1CC(O)C(COP([O-])([O-])=O)O1	3'-methyl-2'-deoxythymidine monophosphate	[5-(3,5-dimethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(3,5-dimethyl-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
m3GN		CN1C2=C(N=CN2)C(=O)N=C1N	3-methylguanine	2-amino-3-methyl-6,9-dihydro-3H-purin-6-one	2-amino-3-methyl-9H-purin-6-one
m3THY		CC1=CNC(=O)N(C1=O)C	3'-methylthymine	3,5-dimethyl-1,2,3,4-tetrahydropyrimidine-2,4-dione	3,5-dimethyl-1H-pyrimidine-2,4-dione
m4CSN		N1C=CC(NC1=O)(N)C	4-methylcytosine	4-amino-4-methyl-1,2,3,4-tetrahydropyrimidin-2-one	4-amino-4-methyl-1,3-dihydropyrimidin-2-one
m4dC		C1C(C(OC1N2C=CC(NC2=O)(N)C)CO)O	4-methyl-2'-deoxycytidine	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-methyl-1,2,3,4-tetrahydropyrimidin-2-one	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-methyl-3H-pyrimidin-2-one
m4dCMP		CC1(N)NC(=O)N(C=C1)C1CC(O)C(COP([O-])([O-])=O)O1	4-methyl-2'-deoxycytidine monophosphate	[5-(4-amino-4-methyl-2-oxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(4-amino-4-methyl-2-oxo-3H-pyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
m5C		CC1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	5-methylcytidine	4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,2-dihydropyrimidin-2-one	5-methylcytidine
m5CMP		CC1=CN(C2OC(COP([O-])([O-])=O)C(O)C2O)C(=O)N=C1N	5-methylcytidine monophosphate	[5-(4-amino-5-methyl-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate	[5-(4-amino-5-methyl-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate
m5CSN		CC1=CNC(=O)N=C1N	5-methylcytosine	4-amino-5-methyl-1,2-dihydropyrimidin-2-one	5-methylcytosine
m5dC		CC1=CN(C(=O)N=C1N)C2CC(C(O2)CO)O	5-methyl-2'-deoxycytidine	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,2-dihydropyrimidin-2-one	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidin-2-one
m5dCMP		CC1=CN(C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)N=C1N	5-methyl-2'-deoxycytidine monophosphate	[5-(4-amino-5-methyl-2-oxo-1,2-dihydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(4-amino-5-methyl-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
m62A		CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O	N6,N6-dimethyladenosine	2-[6-(dimethylamino)-9H-purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol	2-[6-(dimethylamino)purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol
m62AMP		CN(C)C1=NC=NC2=C1N=CN2C1OC(COP([O-])([O-])=O)C(O)C1O	N6,N6-dimethyladenosine monophosphate	{5-[6-(dimethylamino)-9H-purin-9-yl]-3,4-dihydroxyoxolan-2-yl}methyl phosphate	{5-[6-(dimethylamino)purin-9-yl]-3,4-dihydroxyoxolan-2-yl}methyl phosphate
m6A		CNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O	N(6)-methyladenine	2-(hydroxymethyl)-5-[6-(methylamino)-9H-purin-9-yl]oxolane-3,4-diol	2-(hydroxymethyl)-5-[6-(methylamino)purin-9-yl]oxolane-3,4-diol
m6AD		CNC1=NC=NC2=C1N=CN2	6-methyladenine	6-map	N-methyl-9H-purin-6-amine
m6AMP		CNC1=NC=NC2=C1N=CN2C1OC(COP([O-])([O-])=O)C(O)C1O	N(6)-methyladenine monophosphate	{3,4-dihydroxy-5-[6-(methylamino)-9H-purin-9-yl]oxolan-2-yl}methyl phosphate	{3,4-dihydroxy-5-[6-(methylamino)purin-9-yl]oxolan-2-yl}methyl phosphate
m6dA		CNC1=NC=NC2=C1N=CN2C1CC(O)C(CO)O1	6-methyl-2'-deoxyadenosine	2-(hydroxymethyl)-5-[6-(methylamino)purin-9-yl]oxolan-3-ol	2-(hydroxymethyl)-5-[6-(methylamino)-9H-purin-9-yl]oxolan-3-ol
m6dAMP		CNC1=NC=NC2=C1N=CN2C1CC(O)C(COP([O-])([O-])=O)O1	6-methyl-2'-deoxyadenosine monophosphate	{3-hydroxy-5-[6-(methylamino)purin-9-yl]oxolan-2-yl}methyl phosphate	{3-hydroxy-5-[6-(methylamino)-9H-purin-9-yl]oxolan-2-yl}methyl phosphate
m7AD		CN1C=NC2=C1C(N)=NC=N2	7-methyladenine	7-methyl-7H-purin-6-amine	7-methylpurin-6-amine
m7dA		CN1C=[N+](C2CC(O)C(CO)O2)C2=C1C(N)=NC=N2	7-methyl-2'-deoxyadenosine	6-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7-methyl-7H-1,3,7,9$l^{5}-purin-9-ylium	6-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7-methyl-1,3,7,9$l^{5}-purin-9-ylium
m7dAMP		CN1C=[N+](C2CC(O)C(COP([O-])([O-])=O)O2)C2=C1C(N)=NC=N2	7-methyl-2'-deoxyadenosine monophosphate	6-amino-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7-methyl-7H-1,3,7,9$l^{5}-purin-9-ylium	6-amino-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7-methyl-1,3,7,9$l^{5}-purin-9-ylium
m7dG		C[N+]1=C[NH+](C2CC(O)C(CO)O2)C2=C1C(=O)N=C(N)N2	7-methyl-2'-deoxyguanosine	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7-methyl-6-oxo-6,9-dihydro-3H-purine-7,9-diium	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7-methyl-6-oxo-3,9-dihydropurine-7,9-diium
m7dGMP		C[N+]1=C[NH+](C2CC(O)C(COP([O-])([O-])=O)O2)C2=C1C(=O)N=C(N)N2	7-methyl-2'-deoxyguanosine monophosphate	2-amino-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7-methyl-6-oxo-6,9-dihydro-3H-purine-7,9-diium	2-amino-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7-methyl-6-oxo-3,9-dihydropurine-7,9-diium
m7G		C[N+]1=CN(C2OC(CO)C(O)C2O)C2=C1C(O)=NC(N)=N2	7-methylguanosine	2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-hydroxy-7-methyl-9H-purin-7-ium	2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-hydroxy-7-methylpurin-7-ium
m7GMP		C[N+]1=CN(C2OC(COP([O-])([O-])=O)C(O)C2O)C2=C1C(=O)NC(N)=N2	7-methylguanosine monophosphate	2-amino-9-{3,4-dihydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7-methyl-6-oxo-6,9-dihydro-1H-purin-7-ium	2-amino-9-{3,4-dihydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7-methyl-6-oxo-1H-purin-7-ium
m7GN		C[N+]1=CNC2=C1C(=O)N=C(N)N2	7-methylguanine	2-amino-7-methyl-6-oxo-6,9-dihydro-3H-purin-7-ium	2-amino-7-methyl-6-oxo-3,9-dihydropurin-7-ium
m8dG		N1C(N(C2=C1C(=O)N=C(N2)N)C3CC(C(O3)CO)O)C	8-methyl-2'-deoxyguanosine	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-8-methyl-6,7,8,9-tetrahydro-3H-purin-6-one	2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-8-methyl-7,8-dihydro-3H-purin-6-one
m8dGMP		CC1NC2=C(NC(N)=NC2=O)N1C1CC(O)C(COP([O-])([O-])=O)O1	8-methyl-2'-deoxyguanosine monophosphate	[5-(2-amino-8-methyl-6-oxo-6,7,8,9-tetrahydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-8-methyl-6-oxo-7,8-dihydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
m8GN		N1C(NC2=C1C(=O)N=C(N2)N)C	8-methylguanine	2-amino-8-methyl-6,7,8,9-tetrahydro-3H-purin-6-one	2-amino-8-methyl-3,7,8,9-tetrahydropurin-6-one
MAL		OC(CC([O-])=O)C([O-])=O	L-Malate	2-hydroxybutanedioate	mal
MAN		C(C(C(C(C(C=O)O)O)O)O)O	D-Mannose	2,3,4,5,6-pentahydroxyhexanal	glucose
MAN1P		OCC1OC(OP([O-])([O-])=O)C(O)C(O)C1O	D-Mannose 1-phosphate	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] phosphate	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] phosphate
MAN6P		OC1OC(COP([O-])([O-])=O)C(O)C(O)C1O	D-Mannose 6-phosphate	(3,4,5,6-tetrahydroxyoxan-2-yl)methyl phosphate	(3,4,5,6-tetrahydroxyoxan-2-yl)methyl phosphate
MET		C(=O)(O)C(N)CCSC	L-Methionine	2-amino-4-(methylsulfanyl)butanoic acid	methionine
METHF		NC1=NC(=O)C2=C(NCC3CN(C=[N+]23)C2=CC=C(C=C2)C(=O)NC(CCC([O-])=O)C([O-])=O)N1	5,10-methyltetrahydrofolate	3-amino-8-{4-[(1,3-dicarboxylatopropyl)carbamoyl]phenyl}-1-oxo-1H,4H,5H,6H,6aH,7H,8H-2,4,5,8,10000000$l^{5}-imidazo[1,5-f]pteridin-10-ylium	3-amino-8-{4-[(1,3-dicarboxylatopropyl)carbamoyl]phenyl}-1-oxo-4H,5H,6H,6aH,7H-2,4,5,8,10000000$l^{5}-imidazo[1,5-f]pteridin-10-ylium
methylRed		CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)[O-]	4?-dimethylaminoazobenzene-2-carboxylic acid	2-{2-[4-(dimethylamino)phenyl]diazen-1-yl}benzoate	2-{2-[4-(dimethylamino)phenyl]diazen-1-yl}benzoate
methyl_nitrosamine		CNN=O	methyl nitrosamine	methyl(nitroso)amine	methyl(nitroso)amine
METHYL_OCDCEA		CCCCCCCCC\C=C\CCCCCCC(=O)OC	methyl oleate	methyl (8E)-octadec-8-enoate	methyl (8E)-octadec-8-enoate
MetMet		CSCCC(C(=O)NC(CCSC)C(=O)O)N	L-methionyl-L-methionine	2-[2-amino-4-(methylsulfanyl)butanamido]-4-(methylsulfanyl)butanoic acid	2-[2-amino-4-(methylsulfanyl)butanamido]-4-(methylsulfanyl)butanoic acid
METSOXRL		CS(=O)CCC([NH3+])C([O-])=O	L-Methionine-R-Sulfoxide	2-azaniumyl-4-methanesulfinylbutanoate	2-aminio-4-methanesulfinylbutanoate
METSOXSL		CS(=O)CCC([NH3+])C([O-])=O	L-Methionine-S-Sulfoxide	2-azaniumyl-4-methanesulfinylbutanoate	2-aminio-4-methanesulfinylbutanoate
METTHF		C(C1(=CC=C(C=C1)N3(CC2(CNC4(=C(N2C3)C(N=C(N)N4)=O)))))(=O)NC(C(=O)O)CCC(O)=O	5,10-Methylenetetrahydrofolate	2-[(4-{3-amino-1-oxo-1H,4H,5H,6H,6aH,7H,8H,9H-imidazolidino[1,5-f]pteridin-8-yl}phenyl)formamido]pentanedioic acid	2-[(4-{3-amino-1-oxo-4H,5H,6H,6aH,7H,9H-imidazolidino[1,5-f]pteridin-8-yl}phenyl)formamido]pentanedioic acid
MG		[Mg+2]	magnesium ion	magnesium(2+) ion	magnesium
MMS		COS(=O)(=O)C	methyl methanesulphonate	methyl methanesulfonate	MMS
MMSO4		COS(=O)(=O)OC	dimethyl sulfate	dimethyl sulfate	dimethylsulfate
MN		[Mn+2]	manganese ion	manganese(2+) ion	mn(2+)
MNNG		CN(C(=N[N+](=O)[O-])N)N=O	N-methyl-N'-nitro-N-nitrosoguanidine	1-methyl-2-nitro-1-nitrosoguanidine	1-methyl-2-nitro-1-nitrosoguanidine
MNU		CN(C(=O)N)N=O	N-methyl-N-nitrosourea	1-methyl-1-nitrosourea	1-methyl-1-nitrosourea
MO		[Mo++]	molybdenum ion	molybdenum(2+) ion	molybdenum(2+) ion
MOBD		O=[Mo](=O)([O-])[O-]	Molybdate	dioxomolybdenumbis(olate)	molybdate
MONOBUTYRIN		CCCC(=O)OCC(O)CO	1-monobutyrin	2,3-dihydroxypropyl butanoate	1-monobutyrin
MOR		C1COCCN1	morpholine	morpholine	morpholine
MQL7		CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCC=C(C)C)O)O	Menaquinol 7	2-[(2E)-3,7-dimethylocta-2,6-dienyl]-3-methylnaphthalene-1,4-diol
MQN7		CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)C	Menaquinone 7	2-[(2E)-3,7-dimethylocta-2,6-dienyl]-3-methylnaphthalene-1,4-dione
MS		CS(=O)(=O)O	methanesulfonic acid	methanesulfonic acid	methanesulfonic acid
MSO4		COS(=O)(=O)O	Methyl sulfate	methoxysulfonic acid	methyl sulfate
MTHF		CN1C(CNC2=CC=C(C=C2)C(=O)NC(CCC(O)=O)C([O-])=O)CNC2=C1C(=O)N=C(N)N2	5-Methyltetrahydrofolate	2-[(4-{[(2-amino-5-methyl-4-oxo-1,4,5,6,7,8-hexahydropteridin-6-yl)methyl]amino}phenyl)formamido]-4-carboxybutanoate	2-[(4-{[(2-amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methyl]amino}phenyl)formamido]-4-carboxybutanoate
n2AD		NC1=NC2=C(N=CN2)C(N)=N1	2-amino-adenine	9H-purine-2,6-diamine	9H-purine-2,6-diamine
n2dA		C1C(C(OC1N2C=NC3=C2N=C(N=C3N)N)CO)O	2-amino-2'-deoxyadenosine	5-(2,6-diamino-9H-purin-9-yl)-2-(hydroxymethyl)oxolan-3-ol	5-(2,6-diaminopurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol
n2dAMP		NC1=NC2=C(N=CN2C2CC(O)C(COP([O-])([O-])=O)O2)C(N)=N1	2-amino-2'-deoxyadenosine monophosphate	[5-(2,6-diamino-9H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2,6-diaminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
NA		[Na+]	sodium ion	sodium	na(+)
NAAD		C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)O	nicotinic acid adenine dinucleotide	1-{5-[({[({[5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl}-3-carboxy-1$l^{5}-pyridin-1-ylium	1-{5-[({[({[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl}-3-carboxy-1$l^{5}-pyridin-1-ylium
NAC		[O-]C(=O)C1=CN=CC=C1	nicotinate	pyridine-3-carboxylate	nicotinate
NAD		NC(=O)C1=CC=C[N+](=C1)C1OC(COP([O-])(=O)OP([O-])(=O)OCC2OC(C(O)C2O)N2C=NC3=C2N=CN=C3N)C(O)C1O	nicotinamide adenine dinucleotide, oxidized	1-[5-({[({[5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphinato]oxy}methyl)-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1$l^{5}-pyridin-1-ylium	1-[5-({[({[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphinato]oxy}methyl)-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1$l^{5}-pyridin-1-ylium
